"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3198",3198,"RT @worldforall: The didn't expect the #MumbaiRains either! Please help stray animals by giving them shelter, food and warmth. https://t.co<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:35:20",FALSE,NA,937993786915016704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dineshjoshi70",54,TRUE,FALSE,NA,NA
"3199",3199,"RT @SkymetWeather: #MumbaiRains #PuneRains nowcast in #Marathi: #CycloneOckhi #OckhiCyclone https://t.co/YXYzgTQiKT",FALSE,0,NA,"2017-12-05 10:35:20",FALSE,NA,937993785111281664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pkyadavoo7",13,TRUE,FALSE,NA,NA
"3200",3200,"RT @SkymetWeather: #MumbaiRains #PuneRains nowcast in #Marathi: #CycloneOckhi #OckhiCyclone https://t.co/YXYzgTQiKT",FALSE,0,NA,"2017-12-05 10:35:13",FALSE,NA,937993755423948800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Motilalmistry5",13,TRUE,FALSE,NA,NA
"3201",3201,"RT @nishtha_khare: #MumbaiRains
We go through infinite births repeatedly in mother's womb until d nature ends. To stop this suffering of vi<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:35:09",FALSE,NA,937993742388051968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brajdas10",156,TRUE,FALSE,NA,NA
"3202",3202,"There's no traffic congestion in #Mumbai... I reached Lower Parel from #NaviMumbai in 50mins flat... Which is recor<U+00E2><U+20AC><U+00A6> https://t.co/29FJeUJw6t",FALSE,3,NA,"2017-12-05 10:35:08",TRUE,NA,937993737829044224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonal2112",1,FALSE,FALSE,NA,NA
"3204",3204,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:34:29",FALSE,NA,937993574649511936,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahultwitchtime",317,TRUE,FALSE,NA,NA
"3206",3206,"RT @imransolanki313: Monday evening #MumbaiRains Take a look at worli sea face @suhelseth https://t.co/mbWpb2AUtV",FALSE,0,NA,"2017-12-05 10:34:12",FALSE,NA,937993500179685376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___VilL_Ain_",160,TRUE,FALSE,NA,NA
"3207",3207,"RT @Madan_Chikna: Hey Mumbai, get ready for this. #CycloneOckhi #Ockhi #MumbaiRains https://t.co/QYXg3SyNpC",FALSE,0,NA,"2017-12-05 10:34:09",FALSE,NA,937993491036045312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___VilL_Ain_",75,TRUE,FALSE,NA,NA
"3208",3208,"RT @SkymetWeather: #MumbaiRains #PuneRains nowcast in #Marathi: #CycloneOckhi #OckhiCyclone https://t.co/YXYzgTQiKT",FALSE,0,NA,"2017-12-05 10:34:09",FALSE,NA,937993488272048128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mallesh4science",13,TRUE,FALSE,NA,NA
"3209",3209,"RT @IndianExpress: #CycloneOckhi As many as 39 people killed in Tamil Nadu and Kerala while 167 still missing, says MHA

https://t.co/64FTd<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:33:59",FALSE,NA,937993447826276352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surajit_diatom",5,TRUE,FALSE,NA,NA
"3210",3210,"RT @EastIndiaComedy: My longest yeah boy ever! #MumbaiRains https://t.co/PjjWX4gFc4",FALSE,0,NA,"2017-12-05 10:33:52",FALSE,NA,937993416465453056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___VilL_Ain_",25,TRUE,FALSE,NA,NA
"3211",3211,"Take a look at how #CycloneOckhi progressed on 5 December #MumbaiRains #WeatherUpdate https://t.co/K4VhdVMagT https://t.co/ORLshhB2tm #fbp",FALSE,2,NA,"2017-12-05 10:33:35",FALSE,NA,937993347620331520,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","asmeetshah",1,FALSE,FALSE,NA,NA
"3212",3212,"RT @SkymetWeather: #MumbaiRains #PuneRains nowcast in #Marathi: #CycloneOckhi #OckhiCyclone https://t.co/YXYzgTQiKT",FALSE,0,NA,"2017-12-05 10:33:30",FALSE,NA,9.37993326997e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",13,TRUE,FALSE,NA,NA
"3213",3213,"RT @preetijhangiani: Best things in life are free;) #Boys will be Boys:) Enjoying the school day off because of #CycloneOchki #MumbaiRains<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:33:26",FALSE,NA,937993307929669632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parvindabas",5,TRUE,FALSE,NA,NA
"3214",3214,"RT @MeghaSPrasad: It feels like full blown monsoon season in #ahmedabad, just that its unusually cold here. #CycloneOkhi #CycloneOckhi Guja<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:33:19",FALSE,NA,937993277839519744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monty_chadha",2,TRUE,FALSE,NA,NA
"3215",3215,"RT @YWCFashion: Mumbaikars, stay safe! #MumbaiRains",FALSE,0,NA,"2017-12-05 10:33:18",FALSE,NA,937993273397993472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","golu202066",11,TRUE,FALSE,NA,NA
"3216",3216,"OCKHI TROUBLE: Schools closed due to heavy rain in Mumbai
#OCKHI
#MUMBAIRAINS https://t.co/D0OofBCm0y",FALSE,0,NA,"2017-12-05 10:33:13",FALSE,NA,937993253957357568,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","nbtnews4u",0,FALSE,FALSE,NA,NA
"3217",3217,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:33:04",FALSE,NA,937993214488743936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikas30march",317,TRUE,FALSE,NA,NA
"3218",3218,"RT @nishtha_khare: #MumbaiRains
In our Scripture, it is mentioned that ""starvation will nt lead to salvation"" then there is no point of fas<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:32:44",FALSE,NA,937993132955746304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singhishwer1",186,TRUE,FALSE,NA,NA
"3219",3219,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:32:39",FALSE,NA,937993112844058624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dopecoder21",317,TRUE,FALSE,NA,NA
"3220",3220,"RT @gulf_news: IN PICTURES: Ockhi-driven rains lash Mumbai https://t.co/DCsPNPHkNA https://t.co/xFeJHctYyf",FALSE,0,NA,"2017-12-05 10:32:32",FALSE,NA,937993080413802496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RDilmurad",2,TRUE,FALSE,NA,NA
"3221",3221,"@ndtv Like cultural diversity India has weather diversity too........#cyclone,#Mumbai rains.......#Dry spell in Del<U+00E2><U+20AC><U+00A6> https://t.co/I11gKT4HT1",FALSE,0,"ndtv","2017-12-05 10:32:00",TRUE,937966812796354560,937992945860407296,37034483,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Monikakaul6",0,FALSE,FALSE,NA,NA
"3222",3222,"#MumbaiRains #PuneRains nowcast in #Marathi: #CycloneOckhi #OckhiCyclone https://t.co/YXYzgTQiKT",FALSE,14,NA,"2017-12-05 10:31:51",FALSE,NA,937992909969698816,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","SkymetWeather",13,FALSE,FALSE,NA,NA
"3223",3223,"Mumbai Weather Live News: Rains lash Mumbai owing to cyclone Ockhi https://t.co/Y0e3leaw3K",FALSE,0,NA,"2017-12-05 10:31:50",FALSE,NA,937992903879573504,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WWWREBATV",0,FALSE,FALSE,NA,NA
"3224",3224,"RT @bombaytimes: Despite #MumbaiRains, Bollywood celebrities arrive at #Santacruz crematorium to pay their respects to #ShashiKapoor! https<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:31:45",FALSE,NA,937992886338990080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhavna93687307",20,TRUE,FALSE,NA,NA
"3225",3225,"RT @sanketjainreal1: #BB11 kon jeetega!!???
#INDvSL #Ashes #ShashiKapoor #TeamIndia #MumbaiRains #VikasGupta #VikasKiJeet #VictoryForVikas<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:31:38",FALSE,NA,937992854810644480,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","joyshar1995",2,TRUE,FALSE,NA,NA
"3226",3226,"Google fact....!!
#digitalmarketing #digitalmarketingtraining #course #internship #digitalmarketingstrategy #sdma<U+00E2><U+20AC><U+00A6> https://t.co/a7xbNiw19f",FALSE,0,NA,"2017-12-05 10:31:19",TRUE,NA,937992777798995968,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Atheek_Ahamath",0,FALSE,FALSE,NA,NA
"3227",3227,"RT @SDMA_SoftR: Google fact....!!
#digitalmarketing #digitalmarketingtraining #course #internship<U+00E2><U+20AC><U+00A6> https://t.co/fHu6AIRS46",FALSE,1,NA,"2017-12-05 10:31:19",TRUE,NA,937992775383109632,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DMAlert",0,FALSE,FALSE,NA,NA
"3228",3228,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:31:13",FALSE,NA,937992752226189312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rishabhrocksta8",317,TRUE,FALSE,NA,NA
"3229",3229,"RT @SkymetWeather: #CycloneOckhi #Update: #Rain in #Mumbai #Maharashtra; #Ockhi to move towards #Gujarat #MumbaiRains #Surat #Vadodara @TV9<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:31:07",FALSE,NA,937992727265820672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rakesh_films",17,TRUE,FALSE,NA,NA
"3230",3230,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:30:27",FALSE,NA,937992555907575808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhavalp84",317,TRUE,FALSE,NA,NA
"3231",3231,"RT @ifn: Enjoy the rains while sipping on some kadak Masala Chai! Recipe here&gt;&gt; https://t.co/vGkJ5c0dE6 
#MumbaiRains https://t.co/JYhDAktP<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:30:08",FALSE,NA,937992476723372032,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","govindethiraj",2,TRUE,FALSE,NA,NA
"3232",3232,"RT @gulf_news: IN PICTURES: Ockhi-driven rains lash Mumbai https://t.co/DCsPNPHkNA https://t.co/xFeJHctYyf",FALSE,0,NA,"2017-12-05 10:30:06",FALSE,NA,937992469882523648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FathonaS",2,TRUE,FALSE,NA,NA
"3233",3233,"Google fact....!!
#digitalmarketing #digitalmarketingtraining #course #internship #digitalmarketingstrategy #sdma<U+00E2><U+20AC><U+00A6> https://t.co/bHrfwzeyFk",FALSE,4,NA,"2017-12-05 10:30:01",TRUE,NA,937992449837764608,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SDMA_SoftR",0,FALSE,FALSE,NA,NA
"3234",3234,"Enjoy the rains while sipping on some kadak Masala Chai! Recipe here&gt;&gt; https://t.co/vGkJ5c0dE6 
#MumbaiRains https://t.co/JYhDAktPEA",FALSE,6,NA,"2017-12-05 10:30:00",FALSE,NA,937992446147006464,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ifn",2,FALSE,FALSE,NA,NA
"3235",3235,"<U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+201A><U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+201A> ya anti government employee cyclone #MumbaiRains https://t.co/FDEn3cf1d1",FALSE,0,NA,"2017-12-05 10:29:58",FALSE,NA,937992435044511744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","achaiah_kp",0,FALSE,FALSE,NA,NA
"3236",3236,"IN PICTURES: Ockhi-driven rains lash Mumbai https://t.co/DCsPNPHkNA https://t.co/xFeJHctYyf",FALSE,2,NA,"2017-12-05 10:29:46",FALSE,NA,937992387883913216,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gulf_news",2,FALSE,FALSE,NA,NA
"3237",3237,"RT @AlokSShinde: Seems like Monsoon is back in Mumbai to file its GST return.. #MumbaiRains",FALSE,0,NA,"2017-12-05 10:29:39",FALSE,NA,937992357957341184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShishirShinde1",2,TRUE,FALSE,NA,NA
"3239",3239,"RT @MumbaiLiveNews: #MumbaiRains: Don't share and believe in Fake News &amp; Videos
@RidlrMUM @IAmMumbaikar 
#Cyclone #CycloneOckhi #Mumbai htt<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:29:31",FALSE,NA,937992324751155200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sivanwhiskers",34,TRUE,FALSE,NA,NA
"3240",3240,"RT @Cinewoods: https://t.co/u1siouYQ8q 
Cyclone ockhi nears Mumbai 
#MumbaiRains",FALSE,0,NA,"2017-12-05 10:29:28",FALSE,NA,9.37992311971e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cinewoods",1,TRUE,FALSE,NA,NA
"3241",3241,"RT @RohithCelluloid: #VelaikkaranMotionPoster
#WorldSoilDay
#INDvSL
#INDvsSL 
#TravelBan
#TuesdayThoughts
#MumbaiRains
#BabriMasjid
#RamTem<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:29:24",FALSE,NA,937992294501720064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VisVp",7,TRUE,FALSE,NA,NA
"3242",3242,"RT @worldforall: The didn't expect the #MumbaiRains either! Please help stray animals by giving them shelter, food and warmth. https://t.co<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:29:21",FALSE,NA,937992280228503552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwijas_isha",54,TRUE,FALSE,NA,NA
"3243",3243,"RT @MumbaiLiveNews: #MumbaiRains: Don't share and believe in Fake News &amp; Videos
@RidlrMUM @IAmMumbaikar 
#Cyclone #CycloneOckhi #Mumbai htt<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:29:16",FALSE,NA,937992259353456640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RahulTomar86",34,TRUE,FALSE,NA,NA
"3244",3244,"It feels like full blown monsoon season in #ahmedabad, just that its unusually cold here. #CycloneOkhi<U+00E2><U+20AC><U+00A6> https://t.co/4EGtxZCA2Z",FALSE,7,NA,"2017-12-05 10:29:04",TRUE,NA,937992209739255808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeghaSPrasad",2,FALSE,FALSE,NA,NA
"3245",3245,"#CycloneOckhi: MHA says as many as 39 people in #TamilNadu and #Kerala lost their lives due to the storm
LIVE updat<U+00E2><U+20AC><U+00A6> https://t.co/La0AjqNdUO",FALSE,8,NA,"2017-12-05 10:28:43",TRUE,NA,937992121117585408,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","firstpost",1,FALSE,FALSE,NA,NA
"3246",3246,"Sudden drop in temperature. Feels so cold #MumbaiRains #CycloneOckhi",FALSE,0,NA,"2017-12-05 10:28:42",FALSE,NA,937992117032325120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avi_KP",0,FALSE,FALSE,NA,NA
"3247",3247,"It's December should I wear raincoat or sweater <U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+00AA>
#Ockhi #MumbaiRains https://t.co/l4j38vUhgr",FALSE,0,NA,"2017-12-05 10:28:41",FALSE,NA,937992114062868480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dilpree52128408",0,FALSE,FALSE,NA,NA
"3248",3248,"#CycloneOckhi: People in Gujarat advised to take precautionary measures
#Ockhi 
#gujaratrains
#MumbaiRains<U+00E2><U+20AC><U+00A6> https://t.co/cjSM5TE1CO",FALSE,0,NA,"2017-12-05 10:28:32",TRUE,NA,937992075441668096,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ashokanews1",0,FALSE,FALSE,NA,NA
"3249",3249,"RT @Ra_Bies: If anyone stuck near Bandra Kurla sea link due to #MumbaiRains and have no place to go, jump into the sea &amp; turn into a spirit<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:28:25",FALSE,NA,937992044764569600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevChau75698359",320,TRUE,FALSE,NA,NA
"3250",3250,"RT @Ra_Bies: If anyone stuck near Bandra Kurla sea link due to #MumbaiRains and have no place to go, jump into the sea &amp; turn into a spirit<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:28:21",FALSE,NA,937992029384065024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivkumarssingh",320,TRUE,FALSE,NA,NA
"3251",3251,"Mumbai rains: State government closes schools, colleges as Cyclone Ockhi threat looms https://t.co/y6JZr6qzWz via @economictimes",FALSE,0,NA,"2017-12-05 10:28:18",FALSE,NA,937992016675463168,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BagalueSunab",0,FALSE,FALSE,NA,NA
"3252",3252,"RT @SkymetWeather: #CycloneOckhi #Update: #Rain in #Mumbai #Maharashtra; #Ockhi to move towards #Gujarat #MumbaiRains #Surat #Vadodara @TV9<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:28:15",FALSE,NA,937992003094220800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",17,TRUE,FALSE,NA,NA
"3254",3254,"#MumbaiWeather 05-Dec-17, 3:57 PM
Fog 
Temperature is 24 <U+00C2><U+00B0>C 
Humidity: 89%
Wind status: From the East at 7 MPH",FALSE,2,NA,"2017-12-05 10:27:53",FALSE,NA,937991912371269632,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"3255",3255,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:27:53",FALSE,NA,937991910831960064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaunakAFC",317,TRUE,FALSE,NA,NA
"3256",3256,"RT @omi23mu: Slept yesterday night ( Dec 4th) and woke up in June! I guess <U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+00AA>
#MumbaiRains #rainingdecember",FALSE,0,NA,"2017-12-05 10:27:39",FALSE,NA,937991852476608512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abhimalkar",2,TRUE,FALSE,NA,NA
"3257",3257,"RT @SkymetWeather: #CycloneOckhi: Good #rains in #Mumbai #Dahanu #Alibag; Light showers in #Pune #Nashik: https://t.co/bdJXG6Dr3P #Mumbaira<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:27:31",FALSE,NA,937991818121220096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",9,TRUE,FALSE,NA,NA
"3258",3258,"RT @nawani10: Forget people, even the weather is not trustable.  

#MumbaiRains",FALSE,0,NA,"2017-12-05 10:27:27",FALSE,NA,937991803088728064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaunakAFC",69,TRUE,FALSE,NA,NA
"3259",3259,"RT @KPadmaRani1: Hail storm on BOM Pune Express way near Panvel @ 5:35 am today

#MumbaiRains 

@hvgoenka https://t.co/jhLZ00nkpi",FALSE,0,NA,"2017-12-05 10:27:20",FALSE,NA,937991772747137024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lijoscaria7878",36,TRUE,FALSE,NA,NA
"3260",3260,"RT @foreca: #CycloneOkhi weakens as it heads towards #Maharastra, #Gujarat and #Mumbai; showers expected even in #Goa and #Karntaka. Anothe<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:27:16",FALSE,NA,937991756423008256,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stackoverali",7,TRUE,FALSE,NA,NA
"3261",3261,"RT @YWCFashion: Mumbaikars, stay safe! #MumbaiRains",FALSE,0,NA,"2017-12-05 10:27:00",FALSE,NA,937991691025317888,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shruvi12",11,TRUE,FALSE,NA,NA
"3262",3262,"RT @firstpost: Take a look at how #CycloneOckhi progressed on 5 December | #MumbaiRains #WeatherUpdate https://t.co/dVB07XfUBJ https://t.co<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 10:26:56",FALSE,NA,937991673702789120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsifFar74907172",20,TRUE,FALSE,NA,NA
